# TA_all_positions_ITRF00.csv
# All Telescope Array positions in WGS84/ITRF00
# ENU coordinates relative to CLF ground origin (ITRF00)
#   Origin: lat=39.296917698, lon=-112.908732386, h=1370.017 m
#
# outlier=1: flagged for review
# sigma_h, sigma_horizontal: estimated uncertainties (m)
#
category,site,name,latitude,longitude,h_itrf00,sigma_h,east_clf,north_clf,up_clf,sigma_horizontal,frame,source,outlier,notes
Surface Detector,TA SD,TA_2409,39.216000,-112.745000,1431.308000,1.000000,14105.100000,-9007.700000,61.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.2m
Surface Detector,TA SD,TA_2410,39.228000,-112.749000,1471.401000,1.000000,13760.500000,-7671.900000,101.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.0m
Surface Detector,TA SD,TA_2411,39.238000,-112.745000,1437.519000,1.000000,14105.100000,-6558.700000,67.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.8m
Surface Detector,TA SD,TA_2412,39.249000,-112.745000,1373.278000,1.000000,14105.100000,-5334.200000,3.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.5m
Surface Detector,TA SD,TA_304,39.162000,-113.038000,1416.666000,1.000000,-11136.100000,-15019.000000,46.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.9m
Surface Detector,TA SD,TA_305,39.173000,-113.037000,1425.316000,1.000000,-11049.900000,-13794.500000,55.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.9m
Surface Detector,TA SD,TA_306,39.184000,-113.037000,1434.514000,1.000000,-11049.900000,-12569.900000,64.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TA SD,TA_307,39.195000,-113.037000,1438.300000,1.000000,-11049.900000,-11345.400000,68.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TA SD,TA_308,39.206000,-113.037000,1438.106000,1.000000,-11049.900000,-10120.900000,68.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.8m
Surface Detector,TA SD,TA_309,39.217000,-113.037000,1431.671000,1.000000,-11049.900000,-8896.400000,61.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.6m
Surface Detector,TA SD,TA_310,39.227000,-113.037000,1428.395000,1.000000,-11049.900000,-7783.200000,58.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TA SD,TA_311,39.238000,-113.037000,1429.978000,1.000000,-11049.900000,-6558.700000,60.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TA SD,TA_312,39.249000,-113.037000,1433.210000,1.000000,-11049.900000,-5334.200000,63.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.7m
Surface Detector,TA SD,TA_313,39.260000,-113.037000,1435.633000,1.000000,-11049.900000,-4109.700000,65.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.0m
Surface Detector,TA SD,TA_314,39.271000,-113.037000,1433.807000,1.000000,-11049.900000,-2885.100000,63.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.9m
Surface Detector,TA SD,TA_315,39.281000,-113.037000,1438.112000,1.000000,-11049.900000,-1772.000000,68.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TA SD,TA_316,39.292000,-113.037000,1455.679000,1.000000,-11049.900000,-547.400000,85.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.6m
Surface Detector,TA SD,TA_317,39.303000,-113.037000,1481.658000,1.000000,-11049.900000,677.100000,111.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
Surface Detector,TA SD,TA_318,39.314000,-113.037000,1485.696000,1.000000,-11049.900000,1901.600000,115.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TA SD,TA_403,39.152000,-113.024000,1393.303000,1.000000,-9930.000000,-16132.200000,23.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.1m
Surface Detector,TA SD,TA_404,39.162000,-113.023000,1404.460000,1.000000,-9843.800000,-15019.000000,34.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.5m
Surface Detector,TA SD,TA_405,39.173000,-113.023000,1414.528000,1.000000,-9843.800000,-13794.500000,44.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.5m
Surface Detector,TA SD,TA_406,39.185000,-113.024000,1422.836000,1.000000,-9930.000000,-12458.600000,52.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.9m
Surface Detector,TA SD,TA_407,39.195000,-113.023000,1428.551000,1.000000,-9843.800000,-11345.400000,58.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.8m
Surface Detector,TA SD,TA_408,39.206000,-113.023000,1433.727000,1.000000,-9843.800000,-10120.900000,63.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.0m
Surface Detector,TA SD,TA_409,39.217000,-113.023000,1424.431000,1.000000,-9843.800000,-8896.400000,54.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TA SD,TA_410,39.227000,-113.023000,1419.125000,1.000000,-9843.800000,-7783.200000,49.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.1m
Surface Detector,TA SD,TA_411,39.238000,-113.023000,1422.719000,1.000000,-9843.800000,-6558.700000,52.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
Surface Detector,TA SD,TA_412,39.249000,-113.024000,1426.082000,1.000000,-9930.000000,-5334.200000,56.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.7m
Surface Detector,TA SD,TA_413,39.260000,-113.023000,1429.385000,1.000000,-9843.800000,-4109.700000,59.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.1m
Surface Detector,TA SD,TA_414,39.271000,-113.023000,1421.020000,1.000000,-9843.800000,-2885.100000,51.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.5m
Surface Detector,TA SD,TA_415,39.281000,-113.023000,1421.045000,1.000000,-9843.800000,-1772.000000,51.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.5m
Surface Detector,TA SD,TA_416,39.292000,-113.023000,1426.082000,1.000000,-9843.800000,-547.400000,56.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=7.0m
Surface Detector,TA SD,TA_417,39.303000,-113.023000,1436.231000,1.000000,-9843.800000,677.100000,66.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.1m
Surface Detector,TA SD,TA_418,39.314000,-113.023000,1441.671000,1.000000,-9843.800000,1901.600000,71.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.4m
Surface Detector,TA SD,TA_419,39.325000,-113.023000,1450.143000,1.000000,-9843.800000,3126.100000,80.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.9m
Surface Detector,TA SD,TA_502,39.141000,-113.009000,1379.749000,1.000000,-8637.800000,-17356.700000,9.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.4m
Surface Detector,TA SD,TA_503,39.152000,-113.010000,1388.623000,1.000000,-8723.900000,-16132.200000,18.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.3m
Surface Detector,TA SD,TA_504,39.163000,-113.010000,1398.949000,1.000000,-8723.900000,-14907.600000,28.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.7m
Surface Detector,TA SD,TA_505,39.173000,-113.010000,1402.434000,3.000000,-8723.900000,-13794.500000,32.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=8.3m
Surface Detector,TA SD,TA_506,39.184000,-113.010000,1406.500000,1.000000,-8723.900000,-12569.900000,36.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.6m
Surface Detector,TA SD,TA_507,39.195000,-113.010000,1404.857000,1.000000,-8723.900000,-11345.400000,34.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.0m
Surface Detector,TA SD,TA_508,39.206000,-113.010000,1400.992000,1.000000,-8723.900000,-10120.900000,31.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.6m
Surface Detector,TA SD,TA_509,39.217000,-113.009000,1405.537000,1.000000,-8637.800000,-8896.400000,35.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TA SD,TA_510,39.227000,-113.010000,1410.311000,1.000000,-8723.900000,-7783.200000,40.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TA SD,TA_511,39.238000,-113.010000,1416.926000,1.000000,-8723.900000,-6558.700000,46.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.9m
Surface Detector,TA SD,TA_512,39.249000,-113.009000,1418.890000,1.000000,-8637.800000,-5334.200000,48.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TA SD,TA_513,39.260000,-113.009000,1413.634000,1.000000,-8637.800000,-4109.700000,43.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.5m
Surface Detector,TA SD,TA_514,39.271000,-113.010000,1408.609000,1.000000,-8723.900000,-2885.100000,38.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.3m
Surface Detector,TA SD,TA_515,39.281000,-113.010000,1411.805000,1.000000,-8723.900000,-1772.000000,41.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.9m
Surface Detector,TA SD,TA_516,39.292000,-113.010000,1417.322000,1.000000,-8723.900000,-547.400000,47.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.6m
Surface Detector,TA SD,TA_517,39.303000,-113.009000,1425.171000,1.000000,-8637.800000,677.100000,55.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TA SD,TA_518,39.314000,-113.009000,1436.721000,1.000000,-8637.800000,1901.600000,66.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.7m
Surface Detector,TA SD,TA_519,39.325000,-113.010000,1449.344000,1.000000,-8723.900000,3126.100000,79.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.6m
Surface Detector,TA SD,TA_520,39.335000,-113.009000,1456.961000,1.000000,-8637.800000,4239.300000,86.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.4m
Surface Detector,TA SD,TA_601,39.130000,-112.996000,1369.453000,1.000000,-7517.900000,-18581.200000,-0.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.2m
Surface Detector,TA SD,TA_602,39.141000,-112.996000,1376.695000,1.000000,-7517.900000,-17356.700000,6.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TA SD,TA_603,39.152000,-112.996000,1383.019000,1.000000,-7517.900000,-16132.200000,13.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TA SD,TA_604,39.162000,-112.996000,1385.882000,1.000000,-7517.900000,-15019.000000,15.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.9m
Surface Detector,TA SD,TA_605,39.173000,-112.996000,1389.797000,1.000000,-7517.900000,-13794.500000,19.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.5m
Surface Detector,TA SD,TA_606,39.184000,-112.996000,1395.101000,1.000000,-7517.900000,-12569.900000,25.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.5m
Surface Detector,TA SD,TA_607,39.195000,-112.996000,1397.727000,1.000000,-7517.900000,-11345.400000,27.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TA SD,TA_608,39.206000,-112.996000,1393.792000,1.000000,-7517.900000,-10120.900000,23.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.9m
Surface Detector,TA SD,TA_609,39.217000,-112.996000,1397.977000,1.000000,-7517.900000,-8896.400000,28.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TA SD,TA_610,39.227000,-112.996000,1403.512000,1.000000,-7517.900000,-7783.200000,33.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.4m
Surface Detector,TA SD,TA_611,39.238000,-112.996000,1407.577000,1.000000,-7517.900000,-6558.700000,37.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.9m
Surface Detector,TA SD,TA_612,39.249000,-112.996000,1414.232000,1.000000,-7517.900000,-5334.200000,44.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.7m
Surface Detector,TA SD,TA_613,39.260000,-112.996000,1405.126000,1.000000,-7517.900000,-4109.700000,35.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.4m
Surface Detector,TA SD,TA_614,39.270000,-112.996000,1402.161000,1.000000,-7517.900000,-2996.500000,32.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.9m
Surface Detector,TA SD,TA_615,39.281000,-112.996000,1407.768000,1.000000,-7517.900000,-1772.000000,37.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TA SD,TA_616,39.292000,-112.996000,1414.375000,1.000000,-7517.900000,-547.400000,44.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.4m
Surface Detector,TA SD,TA_617,39.303000,-112.996000,1416.553000,1.000000,-7517.900000,677.100000,46.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.9m
Surface Detector,TA SD,TA_618,39.314000,-112.996000,1423.063000,1.000000,-7517.900000,1901.600000,53.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.0m
Surface Detector,TA SD,TA_619,39.325000,-112.996000,1432.456000,1.000000,-7517.900000,3126.100000,62.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.9m
Surface Detector,TA SD,TA_620,39.336000,-112.996000,1445.063000,1.000000,-7517.900000,4350.600000,75.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=7.3m
Surface Detector,TA SD,TA_621,39.346000,-112.996000,1464.912000,1.000000,-7517.900000,5463.800000,94.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TA SD,TA_701,39.130000,-112.982000,1369.466000,1.000000,-6311.800000,-18581.200000,-0.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TA SD,TA_702,39.141000,-112.982000,1370.815000,1.000000,-6311.800000,-17356.700000,0.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.7m
Surface Detector,TA SD,TA_703,39.152000,-112.982000,1380.085000,1.000000,-6311.800000,-16132.200000,10.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.7m
Surface Detector,TA SD,TA_704,39.163000,-112.982000,1386.268000,1.000000,-6311.800000,-14907.600000,16.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TA SD,TA_705,39.173000,-112.982000,1389.330000,1.000000,-6311.800000,-13794.500000,19.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.5m
Surface Detector,TA SD,TA_706,39.184000,-112.982000,1400.424000,1.000000,-6311.800000,-12569.900000,30.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TA SD,TA_707,39.195000,-112.982000,1387.948000,1.000000,-6311.800000,-11345.400000,17.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.8m
Surface Detector,TA SD,TA_708,39.206000,-112.982000,1389.022000,1.000000,-6311.800000,-10120.900000,19.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TA SD,TA_709,39.217000,-112.982000,1391.956000,1.000000,-6311.800000,-8896.400000,21.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TA SD,TA_710,39.227000,-112.982000,1394.211000,1.000000,-6311.800000,-7783.200000,24.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TA SD,TA_711,39.238000,-112.982000,1399.476000,1.000000,-6311.800000,-6558.700000,29.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TA SD,TA_712,39.249000,-112.983000,1405.590000,1.000000,-6398.000000,-5334.200000,35.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.4m
Surface Detector,TA SD,TA_713,39.260000,-112.982000,1398.606000,1.000000,-6311.800000,-4109.700000,28.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.4m
Surface Detector,TA SD,TA_714,39.271000,-112.982000,1398.482000,1.000000,-6311.800000,-2885.100000,28.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.6m
Surface Detector,TA SD,TA_715,39.281000,-112.982000,1408.228000,1.000000,-6311.800000,-1772.000000,38.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.7m
Surface Detector,TA SD,TA_716,39.292000,-112.982000,1407.435000,1.000000,-6311.800000,-547.400000,37.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TA SD,TA_717,39.303000,-112.982000,1408.113000,1.000000,-6311.800000,677.100000,38.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TA SD,TA_718,39.314000,-112.982000,1412.892000,1.000000,-6311.800000,1901.600000,42.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TA SD,TA_719,39.325000,-112.982000,1421.084000,1.000000,-6311.800000,3126.100000,51.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.2m
Surface Detector,TA SD,TA_720,39.335000,-112.982000,1434.250000,1.000000,-6311.800000,4239.300000,64.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TA SD,TA_721,39.346000,-112.982000,1450.149000,1.000000,-6311.800000,5463.800000,80.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.4m
Surface Detector,TA SD,TA_722,39.357000,-112.982000,1471.353000,1.000000,-6311.800000,6688.300000,101.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.6m
Surface Detector,TA SD,TA_801,39.130000,-112.968000,1365.530000,1.000000,-5105.700000,-18581.200000,-4.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TA SD,TA_802,39.141000,-112.968000,1367.897000,1.000000,-5105.700000,-17356.700000,-2.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TA SD,TA_803,39.152000,-112.968000,1379.375000,1.000000,-5105.700000,-16132.200000,9.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.5m
Surface Detector,TA SD,TA_804,39.163000,-112.968000,1385.025000,1.000000,-5105.700000,-14907.600000,15.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.8m
Surface Detector,TA SD,TA_805,39.173000,-112.968000,1378.217000,1.000000,-5105.700000,-13794.500000,8.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.5m
Surface Detector,TA SD,TA_806,39.184000,-112.968000,1390.869000,1.000000,-5105.700000,-12569.900000,20.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.1m
Surface Detector,TA SD,TA_807,39.195000,-112.968000,1379.963000,1.000000,-5105.700000,-11345.400000,9.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.7m
Surface Detector,TA SD,TA_808,39.206000,-112.968000,1381.406000,1.000000,-5105.700000,-10120.900000,11.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.7m
Surface Detector,TA SD,TA_809,39.217000,-112.968000,1382.861000,1.000000,-5105.700000,-8896.400000,12.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.0m
Surface Detector,TA SD,TA_810,39.227000,-112.968000,1388.175000,1.000000,-5105.700000,-7783.200000,18.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.4m
Surface Detector,TA SD,TA_811,39.238000,-112.968000,1387.960000,1.000000,-5105.700000,-6558.700000,17.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.8m
Surface Detector,TA SD,TA_812,39.249000,-112.968000,1387.554000,1.000000,-5105.700000,-5334.200000,17.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.8m
Surface Detector,TA SD,TA_813,39.260000,-112.968000,1390.519000,1.000000,-5105.700000,-4109.700000,20.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TA SD,TA_814,39.271000,-112.968000,1398.315000,1.000000,-5105.700000,-2885.100000,28.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.6m
Surface Detector,TA SD,TA_815,39.281000,-112.968000,1398.031000,1.000000,-5105.700000,-1772.000000,28.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TA SD,TA_816,39.292000,-112.968000,1401.038000,1.000000,-5105.700000,-547.400000,31.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
Surface Detector,TA SD,TA_817,39.303000,-112.968000,1400.874000,1.000000,-5105.700000,677.100000,30.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TA SD,TA_818,39.314000,-112.968000,1400.903000,1.000000,-5105.700000,1901.600000,30.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TA SD,TA_819,39.325000,-112.968000,1410.534000,1.000000,-5105.700000,3126.100000,40.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TA SD,TA_820,39.335000,-112.968000,1416.729000,1.000000,-5105.700000,4239.300000,46.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.4m
Surface Detector,TA SD,TA_821,39.346000,-112.968000,1429.506000,1.000000,-5105.700000,5463.800000,59.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TA SD,TA_822,39.357000,-112.968000,1454.698000,1.000000,-5105.700000,6688.300000,84.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TA SD,TA_823,39.368000,-112.967000,1489.393000,1.000000,-5019.600000,7912.800000,119.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
Surface Detector,TA SD,TA_901,39.130000,-112.954000,1361.097000,1.000000,-3899.700000,-18581.200000,-8.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TA SD,TA_902,39.141000,-112.954000,1366.312000,1.000000,-3899.700000,-17356.700000,-3.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.6m
Surface Detector,TA SD,TA_903,39.152000,-112.954000,1367.699000,1.000000,-3899.700000,-16132.200000,-2.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.4m
Surface Detector,TA SD,TA_904,39.163000,-112.950000,1368.191000,1.000000,-3555.100000,-14907.600000,-1.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.9m
Surface Detector,TA SD,TA_905,39.173000,-112.954000,1375.727000,1.000000,-3899.700000,-13794.500000,5.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TA SD,TA_906,39.184000,-112.954000,1373.790000,1.000000,-3899.700000,-12569.900000,3.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.6m
Surface Detector,TA SD,TA_907,39.195000,-112.954000,1374.502000,1.000000,-3899.700000,-11345.400000,4.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.2m
Surface Detector,TA SD,TA_908,39.206000,-112.954000,1374.785000,1.000000,-3899.700000,-10120.900000,4.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.9m
Surface Detector,TA SD,TA_909,39.217000,-112.954000,1378.609000,1.000000,-3899.700000,-8896.400000,8.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TA SD,TA_910,39.227000,-112.954000,1381.654000,1.000000,-3899.700000,-7783.200000,11.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TA SD,TA_911,39.238000,-112.954000,1380.328000,1.000000,-3899.700000,-6558.700000,10.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TA SD,TA_912,39.249000,-112.954000,1380.851000,1.000000,-3899.700000,-5334.200000,10.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TA SD,TA_913,39.260000,-112.954000,1383.755000,1.000000,-3899.700000,-4109.700000,13.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.5m
Surface Detector,TA SD,TA_914,39.271000,-112.954000,1385.571000,1.000000,-3899.700000,-2885.100000,15.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.0m
Surface Detector,TA SD,TA_915,39.281000,-112.954000,1392.477000,1.000000,-3899.700000,-1772.000000,22.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TA SD,TA_916,39.292000,-112.954000,1391.842000,1.000000,-3899.700000,-547.400000,21.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.7m
Surface Detector,TA SD,TA_917,39.303000,-112.954000,1390.868000,1.000000,-3899.700000,677.100000,20.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
