name1,name2,ref,S,H,V
BR2_ELS,CLF_CLF,OPUS,10278961.402,6074109.704,8292299.971
BR2_ELS,CLF_CLF,OPUS,10278961.404,6074109.703,8292299.974
BR2_ELS,CLF_CLF2,OPUS,10278849.872,6074166.567,8292120.067
BR2_ELS,LR_LR2,OPUS,35352.143,35351.862,140.802
BR2_ELS,LR_M10,OPUS,35395.187,35394.882,146.914
BR2_ELS,LR_M11,OPUS,35395.511,35395.189,150.859
BR2_ELS,LR_M11,OPUS,35395.503,35395.182,150.863
BR2_ELS,LR_M11,OPUS,35395.520,35395.198,150.858
BR2_ELS,LR_M06,OPUS,35397.207,35396.902,146.923
BR2_ELS,LR_M07,OPUS,35397.568,35397.247,150.870
BR2_ELS,LR_M08,OPUS,35396.199,35395.894,146.907
BR2_ELS,LR_M09,OPUS,35396.578,35396.257,150.864
BR2_ELS,LR2_LR1,OPUS,35327.760,35327.482,140.279
BR2_ELS,LR2_M00,OPUS,35399.594,35399.290,146.905
BR2_ELS,LR2_M01,OPUS,35399.719,35399.398,150.858
BR2_ELS,LR2_M01,OPUS,35399.718,35399.397,150.860
BR2_ELS,LR2_M01,OPUS,35399.720,35399.398,150.852
BR2_ELS,LR2_M02,OPUS,35403.379,35403.075,146.899
BR2_ELS,LR2_M03,OPUS,35403.627,35403.305,150.851
BR2_ELS,LR2_M04,OPUS,35395.489,35395.184,146.910
BR2_ELS,LR2_M05,OPUS,35395.804,35395.482,150.863
BR2_ELS,LR2_M05,OPUS,35395.815,35395.493,150.860
BR2_ELS,LR2_M05,OPUS,35395.801,35395.480,150.866
BR2_ELS,MD_MD2,OPUS,39667.374,39666.943,184.918
BR2_ELS,MD_CXF,OPUS,39829.811,39829.351,191.342
BR2_ELS,MD_M01,OPUS,39851.005,39850.546,191.283
BR2_ELS,MD_M10,OPUS,39850.764,39850.305,191.159
BR2_ELS,MD_M11,OPUS,39847.313,39846.854,191.269
BR2_ELS,MD_M12,OPUS,39845.441,39844.982,191.171
BR2_ELS,MD_M13,OPUS,39841.004,39840.545,191.286
BR2_ELS,MD_M14,OPUS,39838.763,39838.304,191.194
BR2_ELS,MD_M02,OPUS,39852.331,39851.872,191.175
BR2_ELS,MD_M03,OPUS,39854.478,39854.019,191.271
BR2_ELS,MD_M04,OPUS,39855.151,39854.693,191.166
BR2_ELS,MD_M05,OPUS,39855.896,39855.437,191.254
BR2_ELS,MD_M06,OPUS,39855.875,39855.417,191.151
BR2_ELS,MD_M07,OPUS,39855.069,39854.610,191.251
BR2_ELS,MD_M08,OPUS,39854.352,39853.894,191.147
BR2_ELS,MD_M09,OPUS,39852.124,39851.665,191.268
BR2_ELS,MD_MD2,OPUS,39667.398,39666.967,184.915
BR2_ELS,MD_CXF,OPUS,39829.812,39829.352,191.339
BR2_ELS,MD_M01,OPUS,39851.025,39850.566,191.281
BR2_ELS,MD_M10,OPUS,39850.767,39850.309,191.155
BR2_ELS,MD_M11,OPUS,39847.314,39846.855,191.265
BR2_ELS,MD_M12,OPUS,39845.441,39844.983,191.168
BR2_ELS,MD_M13,OPUS,39841.007,39840.548,191.284
BR2_ELS,MD_M02,OPUS,39852.334,39851.875,191.174
BR2_ELS,MD_M03,OPUS,39854.482,39854.023,191.267
BR2_ELS,MD_M04,OPUS,39855.154,39854.696,191.164
BR2_ELS,MD_M06,OPUS,39855.876,39855.417,191.149
BR2_ELS,MD_M07,OPUS,39855.069,39854.610,191.250
BR2_ELS,MD_M08,OPUS,39854.352,39853.894,191.145
BR2_ELS,MD_M09,OPUS,39852.122,39851.663,191.264
BR2_ELS,MD_MD2,OPUS,39667.392,39666.961,184.915
BR2_BR1,BR2_M10,OPUS,72.851,72.838,1.398
BR2_BR1,BR2_M10,OPUS,72.862,72.848,1.399
BR2_BR1,BR2_M10,OPUS,72.840,72.827,1.398
BR2_BR1,BR2_M10,OPUS,72.850,72.837,1.401
BR2_BR1,BR2_M11,OPUS,73.152,72.955,5.362
BR2_BR1,BR2_M06,OPUS,68.259,68.245,1.391
BR2_BR1,BR2_M06,OPUS,68.291,68.277,1.398
BR2_BR1,BR2_M07,OPUS,68.767,68.553,5.421
BR2_BR1,BR2_M07,OPUS,68.766,68.557,5.352
BR2_BR1,BR2_M07,OPUS,68.757,68.548,5.360
BR2_BR1,BR2_M08,OPUS,76.902,76.889,1.391
BR2_BR1,BR2_M09,OPUS,77.267,77.081,5.357
BR2_BR1,BR2_M09,OPUS,77.257,77.071,5.363
BR2_BR1,BR2_BR1,OPUS,0.005,0.001,0.005
BR2_BR1,BR2_M10,OPUS,72.845,72.832,1.394
BR2_BR1,BR2_M11,OPUS,73.145,72.948,5.357
BR2_BR1,BR2_M06,OPUS,68.269,68.255,1.385
BR2_BR1,BR2_M07,OPUS,68.769,68.561,5.354
BR2_BR1,BR2_M08,OPUS,76.897,76.884,1.384
BR2_BR1,CLF_CLF2,OPUS,10278856.084,6074180.467,8292117.585
BR2_BR1,CLF_CLF,OPUS,10278967.571,6074123.555,8292297.472
BR2_BR1,CLF_CLF,OPUS,10278967.573,6074123.554,8292297.476
BR2_BR1,CLF_CLF2,OPUS,10278856.042,6074180.419,8292117.568
BR2_BR1,LR_LR2,OPUS,35344.107,35343.816,143.300
BR2_BR1,LR_M10,OPUS,35387.121,35386.805,149.412
BR2_BR1,LR_M11,OPUS,35387.445,35387.113,153.358
BR2_BR1,LR_M11,OPUS,35387.438,35387.105,153.361
BR2_BR1,LR_M11,OPUS,35387.454,35387.122,153.357
BR2_BR1,LR_M06,OPUS,35389.145,35388.830,149.421
BR2_BR1,LR_M07,OPUS,35389.507,35389.174,153.369
BR2_BR1,LR_M08,OPUS,35388.131,35387.815,149.405
BR2_BR1,LR_M09,OPUS,35388.510,35388.178,153.362
BR2_BR1,LR2_LR1,OPUS,35319.695,35319.406,142.777
BR2_BR1,LR2_M00,OPUS,35391.534,35391.219,149.404
BR2_BR1,LR2_M01,OPUS,35391.659,35391.326,153.357
BR2_BR1,LR2_M01,OPUS,35391.658,35391.325,153.358
BR2_BR1,LR2_M01,OPUS,35391.659,35391.327,153.350
BR2_BR1,LR2_M02,OPUS,35395.320,35395.005,149.397
BR2_BR1,LR2_M03,OPUS,35395.568,35395.235,153.349
BR2_BR1,LR2_M04,OPUS,35387.425,35387.110,149.408
BR2_BR1,LR2_M05,OPUS,35387.740,35387.408,153.361
BR2_BR1,LR2_M05,OPUS,35387.751,35387.419,153.358
BR2_BR1,LR2_M05,OPUS,35387.737,35387.405,153.365
BR2_BR1,MD_MD2,OPUS,39676.632,39676.189,187.416
BR2_BR1,MD_CXF,OPUS,39839.004,39838.533,193.841
BR2_BR1,MD_M01,OPUS,39860.192,39859.721,193.782
BR2_BR1,MD_M10,OPUS,39859.965,39859.495,193.657
BR2_BR1,MD_M11,OPUS,39856.516,39856.045,193.767
BR2_BR1,MD_M12,OPUS,39854.644,39854.174,193.670
BR2_BR1,MD_M13,OPUS,39850.209,39849.738,193.785
BR2_BR1,MD_M14,OPUS,39847.968,39847.497,193.693
BR2_BR1,MD_M02,OPUS,39861.518,39861.048,193.674
BR2_BR1,MD_M03,OPUS,39863.668,39863.197,193.769
BR2_BR1,MD_M04,OPUS,39864.342,39863.871,193.665
BR2_BR1,MD_M05,OPUS,39865.089,39864.619,193.752
BR2_BR1,MD_M06,OPUS,39865.070,39864.600,193.650
BR2_BR1,MD_M07,OPUS,39864.265,39863.795,193.750
BR2_BR1,MD_M08,OPUS,39863.550,39863.080,193.645
BR2_BR1,MD_M09,OPUS,39861.324,39860.853,193.766
BR2_BR1,MD_MD2,OPUS,39676.656,39676.214,187.413
BR2_BR1,MD_CXF,OPUS,39839.005,39838.534,193.837
BR2_BR1,MD_M01,OPUS,39860.212,39859.741,193.779
BR2_BR1,MD_M10,OPUS,39859.968,39859.498,193.653
BR2_BR1,MD_M11,OPUS,39856.517,39856.046,193.764
BR2_BR1,MD_M12,OPUS,39854.645,39854.174,193.666
BR2_BR1,MD_M13,OPUS,39850.212,39849.741,193.782
BR2_BR1,MD_M02,OPUS,39861.521,39861.051,193.673
BR2_BR1,MD_M03,OPUS,39863.672,39863.201,193.766
BR2_BR1,MD_M04,OPUS,39864.345,39863.875,193.663
BR2_BR1,MD_M06,OPUS,39865.070,39864.600,193.647
BR2_BR1,MD_M07,OPUS,39864.266,39863.795,193.748
BR2_BR1,MD_M08,OPUS,39863.550,39863.080,193.643
BR2_BR1,MD_M09,OPUS,39861.322,39860.851,193.762
BR2_BR1,MD_MD2,OPUS,39676.650,39676.207,187.413
BR2_M10,BR2_M10,OPUS,0.034,0.034,0.001
BR2_M10,BR2_M10,OPUS,0.031,0.031,0.000
BR2_M10,BR2_M10,OPUS,0.003,0.001,0.003
BR2_M10,BR2_M11,OPUS,3.980,0.369,3.963
BR2_M10,BR2_M06,OPUS,7.965,7.965,0.008
BR2_M10,BR2_M06,OPUS,7.983,7.983,0.000
BR2_M10,BR2_M07,OPUS,8.972,8.020,4.022
BR2_M10,BR2_M07,OPUS,8.944,8.023,3.953
BR2_M10,BR2_M07,OPUS,8.943,8.017,3.962
BR2_M10,BR2_M08,OPUS,4.419,4.419,0.007
BR2_M10,BR2_M09,OPUS,5.984,4.488,3.958
BR2_M10,BR2_M09,OPUS,5.984,4.482,3.965
BR2_M10,BR2_BR1,OPUS,72.851,72.838,1.403
BR2_M10,BR2_M10,OPUS,0.009,0.008,0.004
BR2_M10,BR2_M11,OPUS,3.976,0.373,3.959
BR2_M10,BR2_M06,OPUS,7.985,7.985,0.014
BR2_M10,BR2_M07,OPUS,8.948,8.026,3.955
BR2_M10,BR2_M08,OPUS,4.413,4.413,0.014
BR2_M10,CLF_CLF2,OPUS,10278815.116,6074109.231,8292118.984
BR2_M10,CLF_CLF,OPUS,10278926.604,6074052.319,8292298.871
BR2_M10,CLF_CLF,OPUS,10278926.606,6074052.317,8292298.874
BR2_M10,CLF_CLF2,OPUS,10278815.073,6074109.182,8292118.967
BR2_M10,LR_LR2,OPUS,35416.413,35416.128,141.902
BR2_M10,LR_M10,OPUS,35459.440,35459.131,148.014
BR2_M10,LR_M11,OPUS,35459.764,35459.438,151.959
BR2_M10,LR_M11,OPUS,35459.757,35459.431,151.963
BR2_M10,LR_M11,OPUS,35459.773,35459.448,151.958
BR2_M10,LR_M06,OPUS,35461.463,35461.154,148.023
BR2_M10,LR_M07,OPUS,35461.824,35461.498,151.970
BR2_M10,LR_M08,OPUS,35460.451,35460.142,148.007
BR2_M10,LR_M09,OPUS,35460.830,35460.505,151.964
BR2_M10,LR2_LR1,OPUS,35392.014,35391.731,141.379
BR2_M10,LR2_M00,OPUS,35463.851,35463.542,148.005
BR2_M10,LR2_M01,OPUS,35463.975,35463.650,151.958
BR2_M10,LR2_M01,OPUS,35463.974,35463.649,151.960
BR2_M10,LR2_M01,OPUS,35463.976,35463.651,151.952
BR2_M10,LR2_M02,OPUS,35467.636,35467.328,147.999
BR2_M10,LR2_M03,OPUS,35467.884,35467.558,151.951
BR2_M10,LR2_M04,OPUS,35459.743,35459.435,148.010
BR2_M10,LR2_M05,OPUS,35460.058,35459.733,151.962
BR2_M10,LR2_M05,OPUS,35460.069,35459.744,151.960
BR2_M10,LR2_M05,OPUS,35460.056,35459.730,151.966
BR2_M10,MD_MD2,OPUS,39717.514,39717.078,186.018
BR2_M10,MD_CXF,OPUS,39880.093,39879.629,192.442
BR2_M10,MD_M01,OPUS,39901.303,39900.839,192.383
BR2_M10,MD_M10,OPUS,39901.030,39900.567,192.259
BR2_M10,MD_M11,OPUS,39897.576,39897.112,192.369
BR2_M10,MD_M12,OPUS,39895.701,39895.238,192.271
BR2_M10,MD_M13,OPUS,39891.262,39890.798,192.386
BR2_M10,MD_M14,OPUS,39889.020,39888.556,192.294
BR2_M10,MD_M02,OPUS,39902.627,39902.164,192.275
BR2_M10,MD_M03,OPUS,39904.770,39904.306,192.371
BR2_M10,MD_M04,OPUS,39905.440,39904.976,192.266
BR2_M10,MD_M05,OPUS,39906.179,39905.716,192.354
BR2_M10,MD_M06,OPUS,39906.156,39905.693,192.251
BR2_M10,MD_M07,OPUS,39905.344,39904.881,192.351
BR2_M10,MD_M08,OPUS,39904.625,39904.162,192.247
BR2_M10,MD_M09,OPUS,39902.392,39901.928,192.368
BR2_M10,MD_MD2,OPUS,39717.538,39717.102,186.015
BR2_M10,MD_CXF,OPUS,39880.094,39879.630,192.439
BR2_M10,MD_M01,OPUS,39901.323,39900.860,192.380
BR2_M10,MD_M10,OPUS,39901.034,39900.570,192.255
BR2_M10,MD_M11,OPUS,39897.577,39897.113,192.365
BR2_M10,MD_M12,OPUS,39895.702,39895.238,192.268
BR2_M10,MD_M13,OPUS,39891.265,39890.801,192.384
BR2_M10,MD_M02,OPUS,39902.630,39902.166,192.274
BR2_M10,MD_M03,OPUS,39904.773,39904.310,192.367
BR2_M10,MD_M04,OPUS,39905.443,39904.980,192.264
BR2_M10,MD_M06,OPUS,39906.156,39905.693,192.249
BR2_M10,MD_M07,OPUS,39905.344,39904.881,192.350
BR2_M10,MD_M08,OPUS,39904.625,39904.162,192.245
BR2_M10,MD_M09,OPUS,39902.390,39901.926,192.364
BR2_M10,MD_MD2,OPUS,39717.531,39717.096,186.015
BR2_M10,BR2_M10,OPUS,0.065,0.065,0.001
BR2_M10,BR2_M10,OPUS,0.034,0.034,0.002
BR2_M10,BR2_M11,OPUS,3.977,0.335,3.962
BR2_M10,BR2_M06,OPUS,7.946,7.946,0.008
BR2_M10,BR2_M06,OPUS,7.963,7.963,0.001
BR2_M10,BR2_M07,OPUS,8.954,8.000,4.022
BR2_M10,BR2_M07,OPUS,8.925,8.002,3.952
BR2_M10,BR2_M07,OPUS,8.924,7.997,3.961
BR2_M10,BR2_M08,OPUS,4.423,4.423,0.008
BR2_M10,BR2_M09,OPUS,5.985,4.490,3.958
BR2_M10,BR2_M09,OPUS,5.985,4.484,3.964
BR2_M10,BR2_BR1,OPUS,72.861,72.848,1.404
BR2_M10,BR2_M10,OPUS,0.032,0.032,0.005
BR2_M10,BR2_M11,OPUS,3.972,0.339,3.958
BR2_M10,BR2_M06,OPUS,7.966,7.966,0.014
BR2_M10,BR2_M07,OPUS,8.929,8.006,3.955
BR2_M10,BR2_M08,OPUS,4.417,4.417,0.015
BR2_M10,CLF_CLF2,OPUS,10278815.115,6074109.228,8292118.985
BR2_M10,CLF_CLF,OPUS,10278926.603,6074052.315,8292298.871
BR2_M10,CLF_CLF,OPUS,10278926.605,6074052.314,8292298.875
BR2_M10,CLF_CLF2,OPUS,10278815.072,6074109.179,8292118.967
BR2_M10,LR_LR2,OPUS,35416.427,35416.143,141.901
BR2_M10,LR_M10,OPUS,35459.454,35459.145,148.013
BR2_M10,LR_M11,OPUS,35459.778,35459.453,151.958
BR2_M10,LR_M11,OPUS,35459.771,35459.445,151.962
BR2_M10,LR_M11,OPUS,35459.787,35459.462,151.958
BR2_M10,LR_M06,OPUS,35461.477,35461.168,148.022
BR2_M10,LR_M07,OPUS,35461.838,35461.512,151.969
BR2_M10,LR_M08,OPUS,35460.465,35460.156,148.006
BR2_M10,LR_M09,OPUS,35460.844,35460.519,151.963
BR2_M10,LR2_LR1,OPUS,35392.028,35391.746,141.378
BR2_M10,LR2_M00,OPUS,35463.865,35463.556,148.005
BR2_M10,LR2_M01,OPUS,35463.990,35463.664,151.958
BR2_M10,LR2_M01,OPUS,35463.989,35463.663,151.959
BR2_M10,LR2_M01,OPUS,35463.990,35463.665,151.951
BR2_M10,LR2_M02,OPUS,35467.651,35467.342,147.998
BR2_M10,LR2_M03,OPUS,35467.898,35467.572,151.950
BR2_M10,LR2_M04,OPUS,35459.758,35459.449,148.009
BR2_M10,LR2_M05,OPUS,35460.072,35459.747,151.962
BR2_M10,LR2_M05,OPUS,35460.083,35459.758,151.959
BR2_M10,LR2_M05,OPUS,35460.070,35459.744,151.965
BR2_M10,MD_MD2,OPUS,39717.546,39717.111,186.017
BR2_M10,MD_CXF,OPUS,39880.126,39879.661,192.442
BR2_M10,MD_M01,OPUS,39901.336,39900.872,192.383
BR2_M10,MD_M10,OPUS,39901.063,39900.600,192.258
BR2_M10,MD_M11,OPUS,39897.608,39897.144,192.368
BR2_M10,MD_M12,OPUS,39895.734,39895.271,192.271
BR2_M10,MD_M13,OPUS,39891.295,39890.831,192.386
BR2_M10,MD_M14,OPUS,39889.052,39888.589,192.294
BR2_M10,MD_M02,OPUS,39902.660,39902.196,192.274
BR2_M10,MD_M03,OPUS,39904.802,39904.338,192.370
BR2_M10,MD_M04,OPUS,39905.472,39905.009,192.266
BR2_M10,MD_M05,OPUS,39906.212,39905.749,192.353
BR2_M10,MD_M06,OPUS,39906.189,39905.726,192.251
BR2_M10,MD_M07,OPUS,39905.377,39904.913,192.351
BR2_M10,MD_M08,OPUS,39904.658,39904.195,192.246
BR2_M10,MD_M09,OPUS,39902.424,39901.961,192.367
BR2_M10,MD_MD2,OPUS,39717.570,39717.135,186.014
BR2_M10,MD_CXF,OPUS,39880.127,39879.662,192.438
BR2_M10,MD_M01,OPUS,39901.356,39900.892,192.380
BR2_M10,MD_M10,OPUS,39901.066,39900.603,192.254
BR2_M10,MD_M11,OPUS,39897.609,39897.145,192.365
BR2_M10,MD_M12,OPUS,39895.734,39895.271,192.267
BR2_M10,MD_M13,OPUS,39891.297,39890.833,192.383
BR2_M10,MD_M02,OPUS,39902.662,39902.199,192.273
BR2_M10,MD_M03,OPUS,39904.806,39904.342,192.367
BR2_M10,MD_M04,OPUS,39905.475,39905.012,192.263
BR2_M10,MD_M06,OPUS,39906.189,39905.726,192.248
BR2_M10,MD_M07,OPUS,39905.377,39904.913,192.349
BR2_M10,MD_M08,OPUS,39904.658,39904.195,192.244
BR2_M10,MD_M09,OPUS,39902.423,39901.959,192.363
BR2_M10,MD_MD2,OPUS,39717.564,39717.128,186.014
BR2_M10,BR2_M10,OPUS,0.031,0.031,0.003
BR2_M10,BR2_M11,OPUS,3.983,0.399,3.963
BR2_M10,BR2_M06,OPUS,7.981,7.981,0.008
BR2_M10,BR2_M06,OPUS,7.999,7.999,0.000
BR2_M10,BR2_M07,OPUS,8.988,8.037,4.022
BR2_M10,BR2_M07,OPUS,8.959,8.040,3.953
BR2_M10,BR2_M07,OPUS,8.958,8.034,3.962
BR2_M10,BR2_M08,OPUS,4.417,4.417,0.007
BR2_M10,BR2_M09,OPUS,5.985,4.489,3.958
BR2_M10,BR2_M09,OPUS,5.985,4.483,3.964
BR2_M10,BR2_BR1,OPUS,72.840,72.826,1.403
BR2_M10,BR2_M10,OPUS,0.035,0.035,0.004
BR2_M10,BR2_M11,OPUS,3.979,0.403,3.959
BR2_M10,BR2_M06,OPUS,8.001,8.001,0.014
BR2_M10,BR2_M07,OPUS,8.963,8.044,3.955
BR2_M10,BR2_M08,OPUS,4.412,4.412,0.014
BR2_M10,CLF_CLF2,OPUS,10278815.119,6074109.236,8292118.984
BR2_M10,CLF_CLF,OPUS,10278926.607,6074052.323,8292298.871
BR2_M10,CLF_CLF,OPUS,10278926.609,6074052.322,8292298.874
BR2_M10,CLF_CLF2,OPUS,10278815.076,6074109.187,8292118.967
BR2_M10,LR_LR2,OPUS,35416.398,35416.114,141.902
BR2_M10,LR_M10,OPUS,35459.426,35459.117,148.013
BR2_M10,LR_M11,OPUS,35459.750,35459.424,151.959
BR2_M10,LR_M11,OPUS,35459.742,35459.417,151.963
BR2_M10,LR_M11,OPUS,35459.759,35459.433,151.958
BR2_M10,LR_M06,OPUS,35461.449,35461.140,148.023
BR2_M10,LR_M07,OPUS,35461.809,35461.484,151.970
BR2_M10,LR_M08,OPUS,35460.437,35460.128,148.007
BR2_M10,LR_M09,OPUS,35460.816,35460.490,151.963
BR2_M10,LR2_LR1,OPUS,35391.999,35391.717,141.378
BR2_M10,LR2_M00,OPUS,35463.836,35463.528,148.005
BR2_M10,LR2_M01,OPUS,35463.961,35463.635,151.958
BR2_M10,LR2_M01,OPUS,35463.960,35463.634,151.960
BR2_M10,LR2_M01,OPUS,35463.962,35463.636,151.952
BR2_M10,LR2_M02,OPUS,35467.622,35467.313,147.999
BR2_M10,LR2_M03,OPUS,35467.869,35467.544,151.951
BR2_M10,LR2_M04,OPUS,35459.729,35459.420,148.010
BR2_M10,LR2_M05,OPUS,35460.044,35459.718,151.962
BR2_M10,LR2_M05,OPUS,35460.055,35459.729,151.959
BR2_M10,LR2_M05,OPUS,35460.041,35459.716,151.966
BR2_M10,MD_MD2,OPUS,39717.484,39717.048,186.017
BR2_M10,MD_CXF,OPUS,39880.063,39879.599,192.442
BR2_M10,MD_M01,OPUS,39901.273,39900.810,192.383
BR2_M10,MD_M10,OPUS,39901.000,39900.537,192.259
BR2_M10,MD_M11,OPUS,39897.546,39897.082,192.368
BR2_M10,MD_M12,OPUS,39895.671,39895.208,192.271
BR2_M10,MD_M13,OPUS,39891.232,39890.768,192.386
BR2_M10,MD_M14,OPUS,39888.990,39888.526,192.294
BR2_M10,MD_M02,OPUS,39902.597,39902.134,192.275
BR2_M10,MD_M03,OPUS,39904.740,39904.276,192.371
BR2_M10,MD_M04,OPUS,39905.410,39904.947,192.266
BR2_M10,MD_M05,OPUS,39906.150,39905.686,192.354
BR2_M10,MD_M06,OPUS,39906.126,39905.663,192.251
BR2_M10,MD_M07,OPUS,39905.314,39904.851,192.351
BR2_M10,MD_M08,OPUS,39904.595,39904.132,192.247
BR2_M10,MD_M09,OPUS,39902.362,39901.898,192.368
BR2_M10,MD_MD2,OPUS,39717.508,39717.072,186.015
BR2_M10,MD_CXF,OPUS,39880.064,39879.600,192.439
BR2_M10,MD_M01,OPUS,39901.293,39900.830,192.380
BR2_M10,MD_M10,OPUS,39901.004,39900.540,192.255
BR2_M10,MD_M11,OPUS,39897.547,39897.083,192.365
BR2_M10,MD_M12,OPUS,39895.672,39895.209,192.268
BR2_M10,MD_M13,OPUS,39891.235,39890.771,192.384
BR2_M10,MD_M02,OPUS,39902.600,39902.137,192.274
BR2_M10,MD_M03,OPUS,39904.744,39904.280,192.367
BR2_M10,MD_M04,OPUS,39905.413,39904.950,192.264
BR2_M10,MD_M06,OPUS,39906.127,39905.663,192.249
BR2_M10,MD_M07,OPUS,39905.315,39904.851,192.350
BR2_M10,MD_M08,OPUS,39904.596,39904.132,192.245
BR2_M10,MD_M09,OPUS,39902.360,39901.896,192.364
BR2_M10,MD_MD2,OPUS,39717.501,39717.066,186.015
BR2_M10,BR2_M11,OPUS,3.977,0.368,3.960
BR2_M10,BR2_M06,OPUS,7.964,7.964,0.010
BR2_M10,BR2_M06,OPUS,7.981,7.981,0.003
BR2_M10,BR2_M07,OPUS,8.970,8.019,4.019
BR2_M10,BR2_M07,OPUS,8.941,8.022,3.950
BR2_M10,BR2_M07,OPUS,8.940,8.016,3.959
BR2_M10,BR2_M08,OPUS,4.420,4.420,0.010
BR2_M10,BR2_M09,OPUS,5.983,4.490,3.955
BR2_M10,BR2_M09,OPUS,5.983,4.484,3.962
BR2_M10,BR2_BR1,OPUS,72.850,72.836,1.406
BR2_M10,BR2_M10,OPUS,0.010,0.007,0.007
BR2_M10,BR2_M11,OPUS,3.973,0.372,3.956
BR2_M10,BR2_M06,OPUS,7.984,7.984,0.017
BR2_M10,BR2_M07,OPUS,8.946,8.025,3.952
BR2_M10,BR2_M08,OPUS,4.415,4.415,0.017
BR2_M10,CLF_CLF2,OPUS,10278815.119,6074109.232,8292118.987
BR2_M10,CLF_CLF,OPUS,10278926.607,6074052.320,8292298.874
BR2_M10,CLF_CLF,OPUS,10278926.609,6074052.319,8292298.877
BR2_M10,CLF_CLF2,OPUS,10278815.077,6074109.183,8292118.970
BR2_M10,LR_LR2,OPUS,35416.412,35416.128,141.899
BR2_M10,LR_M10,OPUS,35459.439,35459.130,148.011
BR2_M10,LR_M11,OPUS,35459.763,35459.438,151.956
BR2_M10,LR_M11,OPUS,35459.756,35459.430,151.960
BR2_M10,LR_M11,OPUS,35459.772,35459.447,151.955
BR2_M10,LR_M06,OPUS,35461.462,35461.153,148.020
BR2_M10,LR_M07,OPUS,35461.823,35461.497,151.967
BR2_M10,LR_M08,OPUS,35460.450,35460.141,148.004
BR2_M10,LR_M09,OPUS,35460.829,35460.504,151.961
BR2_M10,LR2_LR1,OPUS,35392.013,35391.731,141.376
BR2_M10,LR2_M00,OPUS,35463.850,35463.541,148.002
BR2_M10,LR2_M01,OPUS,35463.974,35463.649,151.955
BR2_M10,LR2_M01,OPUS,35463.973,35463.648,151.957
BR2_M10,LR2_M01,OPUS,35463.975,35463.650,151.949
BR2_M10,LR2_M02,OPUS,35467.636,35467.327,147.996
BR2_M10,LR2_M03,OPUS,35467.883,35467.557,151.948
BR2_M10,LR2_M04,OPUS,35459.742,35459.434,148.007
BR2_M10,LR2_M05,OPUS,35460.057,35459.732,151.960
BR2_M10,LR2_M05,OPUS,35460.068,35459.743,151.957
BR2_M10,LR2_M05,OPUS,35460.055,35459.729,151.963
BR2_M10,MD_MD2,OPUS,39717.514,39717.078,186.015
BR2_M10,MD_CXF,OPUS,39880.093,39879.629,192.439
BR2_M10,MD_M01,OPUS,39901.303,39900.839,192.380
BR2_M10,MD_M10,OPUS,39901.030,39900.567,192.256
BR2_M10,MD_M11,OPUS,39897.576,39897.112,192.366
BR2_M10,MD_M12,OPUS,39895.701,39895.238,192.268
BR2_M10,MD_M13,OPUS,39891.262,39890.798,192.383
BR2_M10,MD_M14,OPUS,39889.020,39888.556,192.291
BR2_M10,MD_M02,OPUS,39902.627,39902.164,192.272
BR2_M10,MD_M03,OPUS,39904.770,39904.306,192.368
BR2_M10,MD_M04,OPUS,39905.440,39904.977,192.263
BR2_M10,MD_M05,OPUS,39906.180,39905.716,192.351
BR2_M10,MD_M06,OPUS,39906.156,39905.693,192.248
BR2_M10,MD_M07,OPUS,39905.344,39904.881,192.348
BR2_M10,MD_M08,OPUS,39904.625,39904.162,192.244
BR2_M10,MD_M09,OPUS,39902.392,39901.928,192.365
BR2_M10,MD_MD2,OPUS,39717.538,39717.102,186.012
BR2_M10,MD_CXF,OPUS,39880.094,39879.630,192.436
BR2_M10,MD_M01,OPUS,39901.323,39900.860,192.378
BR2_M10,MD_M10,OPUS,39901.034,39900.570,192.252
BR2_M10,MD_M11,OPUS,39897.577,39897.113,192.362
BR2_M10,MD_M12,OPUS,39895.702,39895.238,192.265
BR2_M10,MD_M13,OPUS,39891.265,39890.801,192.381
BR2_M10,MD_M02,OPUS,39902.630,39902.167,192.271
BR2_M10,MD_M03,OPUS,39904.774,39904.310,192.364
BR2_M10,MD_M04,OPUS,39905.443,39904.980,192.261
BR2_M10,MD_M06,OPUS,39906.156,39905.693,192.246
BR2_M10,MD_M07,OPUS,39905.344,39904.881,192.347
BR2_M10,MD_M08,OPUS,39904.625,39904.162,192.242
BR2_M10,MD_M09,OPUS,39902.390,39901.926,192.361
BR2_M10,MD_MD2,OPUS,39717.531,39717.096,186.012
BR2_M11,BR2_M06,OPUS,8.722,7.766,3.971
BR2_M11,BR2_M06,OPUS,8.733,7.782,3.963
BR2_M11,BR2_M07,OPUS,7.806,7.806,0.059
BR2_M11,BR2_M07,OPUS,7.808,7.808,0.010
BR2_M11,BR2_M07,OPUS,7.803,7.803,0.001
BR2_M11,BR2_M08,OPUS,5.979,4.471,3.970
BR2_M11,BR2_M09,OPUS,4.511,4.511,0.005
BR2_M11,BR2_M09,OPUS,4.507,4.507,0.001
BR2_M11,BR2_BR1,OPUS,73.152,72.955,5.366
BR2_M11,BR2_M10,OPUS,3.984,0.366,3.968
BR2_M11,BR2_M11,OPUS,0.010,0.009,0.004
BR2_M11,BR2_M06,OPUS,8.742,7.785,3.977
BR2_M11,BR2_M07,OPUS,7.812,7.812,0.008
